,bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,price,renovated,basement,decade
4334,3,2.25,1.0,0,3,4,8,98022,47.1991,-122.013,1600,39848,380000,False,False,50s
4335,4,2.75,2.0,0,4,4,10,98034,47.6991,-122.235,2750,13496,2130000,True,False,80s
4336,3,1.75,1.0,0,0,4,7,98115,47.6975,-122.316,1480,6380,561500,True,True,<40s
4337,3,1.0,1.0,0,0,3,7,98045,47.4451,-121.768,1110,9600,242000,True,False,70s
4338,3,1.5,1.0,0,0,4,7,98059,47.4948,-122.134,1650,10726,348500,True,False,60s
4339,3,1.5,1.0,0,0,4,7,98059,47.4948,-122.134,1650,10726,370000,True,False,60s
4340,6,3.75,2.0,0,0,4,8,98103,47.6938,-122.34,1610,4561,752000,True,False,70s
4341,3,1.75,1.0,0,0,3,7,98042,47.3668,-122.09,1540,7860,230000,True,True,80s
4342,3,2.25,3.0,0,0,3,9,98118,47.5404,-122.268,1280,5000,715000,True,False,10s
4343,3,1.75,1.0,0,0,3,7,98198,47.3694,-122.311,1900,8736,240415,True,False,60s
4344,4,1.75,1.5,0,0,3,7,98105,47.6698,-122.325,1620,4080,562000,True,True,<40s
4345,3,1.5,1.0,0,0,5,6,98126,47.5338,-122.381,920,4242,360000,True,False,<40s
4346,3,2.5,2.0,0,1,3,9,98119,47.6423,-122.375,1610,1249,659950,False,True,10s
4347,3,2.0,2.0,0,0,3,9,98136,47.5438,-122.385,1780,1562,458500,True,True,10s
4348,2,2.0,2.0,0,0,3,9,98106,47.5213,-122.357,1070,928,259950,False,True,00s
4349,3,1.75,1.0,0,0,3,8,98055,47.4501,-122.208,2220,5664,366000,True,False,80s
4350,4,2.75,2.0,0,0,3,9,98006,47.554,-122.189,2890,10108,978000,False,False,10s
4351,2,1.0,1.0,0,0,3,7,98115,47.6841,-122.291,1800,5100,525000,True,True,40s
4352,3,1.5,2.0,0,0,3,8,98119,47.6352,-122.358,1690,4000,926300,True,False,<40s
4353,2,1.0,1.0,0,0,3,7,98115,47.6731,-122.326,1650,4590,750000,True,False,50s
4354,2,1.0,1.0,0,1,4,6,98033,47.6646,-122.202,1460,6054,660000,True,False,40s
4355,4,1.75,1.5,0,0,4,6,98155,47.742,-122.324,1280,7200,305000,True,False,40s
4356,2,2.5,1.0,0,0,3,8,98053,47.7114,-122.029,2170,6162,800000,True,False,00s
4357,4,1.75,1.0,0,0,3,8,98034,47.7228,-122.183,2020,8660,600000,True,True,60s
4358,2,1.0,1.5,0,0,4,6,98010,47.3205,-121.867,1640,136662,435000,True,False,70s
4359,4,3.25,2.0,0,0,3,9,98119,47.6526,-122.372,2150,6000,1140000,True,True,00s
4360,3,2.25,3.0,0,0,3,8,98133,47.7099,-122.333,1250,1017,318000,False,False,00s
4361,4,2.0,1.0,0,0,4,7,98107,47.6719,-122.369,1940,5000,639000,False,True,<40s
4362,3,2.5,2.0,0,0,3,8,98052,47.6638,-122.129,1750,5700,453000,False,False,70s
4363,4,1.75,1.0,0,0,4,7,98004,47.5828,-122.197,2370,9148,800000,True,False,50s
4364,2,1.75,1.0,0,0,4,7,98117,47.7004,-122.371,1450,6800,437000,True,True,40s
4365,3,2.75,2.0,1,4,3,7,98023,47.3344,-122.37,2560,72229,1150000,True,False,<40s
4366,4,2.5,2.0,0,0,3,8,98034,47.7315,-122.224,1930,8866,490000,True,False,80s
4367,4,1.75,1.0,0,0,4,7,98034,47.7356,-122.191,1520,7500,499950,False,False,60s
4368,3,1.5,1.0,0,0,3,7,98042,47.385,-122.085,1190,9905,160134,False,False,60s
4369,3,1.0,1.0,0,0,3,7,98148,47.425,-122.331,1180,9750,191000,True,False,50s
4370,3,1.0,1.0,0,0,3,7,98001,47.3414,-122.286,1450,7350,221000,True,False,60s
4371,4,2.0,1.0,0,0,3,7,98118,47.5392,-122.278,2080,6741,352800,False,True,50s
4372,3,2.5,2.0,0,0,3,7,98019,47.7345,-121.977,1560,10101,350000,True,False,80s
4373,4,1.5,1.5,0,0,3,7,98105,47.6604,-122.324,1710,5535,458000,True,True,<40s
4374,3,1.0,1.0,0,0,4,7,98092,47.3356,-122.157,2370,98881,359950,True,False,50s
4375,3,3.0,2.0,0,3,3,10,98146,47.5123,-122.39,2820,7752,1050000,True,False,00s
4376,3,1.75,1.0,0,0,5,6,98108,47.5501,-122.296,1270,5480,353000,True,False,40s
4377,3,3.5,3.0,0,0,3,10,98052,47.7069,-122.117,3040,5400,717550,True,False,00s
4378,3,2.25,2.0,0,0,4,8,98052,47.6642,-122.129,1860,6160,450000,True,False,70s
4379,3,1.0,1.0,0,0,2,5,98118,47.5513,-122.275,1020,5356,167500,True,False,<40s
4380,3,1.75,2.0,0,0,5,8,98070,47.4638,-122.484,2030,202554,550000,True,False,70s
4381,4,2.25,2.0,0,0,4,9,98040,47.5489,-122.225,2440,9618,939000,True,False,60s
4382,3,1.75,1.0,0,2,3,8,98146,47.5068,-122.386,2490,9480,700000,True,False,40s
4383,4,3.5,2.0,0,3,3,9,98045,47.4398,-121.738,2790,114868,480000,True,False,00s
4384,3,1.0,1.0,0,0,4,8,98105,47.6718,-122.291,1810,4360,501000,True,False,<40s
4385,3,2.25,1.0,0,0,3,8,98052,47.6772,-122.153,1770,9476,580000,True,True,80s
4386,1,0.75,1.0,0,0,3,5,98065,47.5316,-121.764,1590,14163,527550,True,False,90s
4387,4,2.5,2.0,0,0,3,9,98038,47.3594,-122.04,2750,4750,399000,True,False,00s
4388,3,1.75,1.5,0,0,3,6,98146,47.5105,-122.36,1500,5000,240000,True,True,50s
4389,4,2.75,1.0,0,0,3,7,98092,47.3224,-122.122,2240,58806,353000,True,True,80s
4390,4,2.0,1.0,0,0,5,6,98108,47.55,-122.312,1480,6420,335000,False,True,<40s
4391,3,3.0,2.0,0,0,3,7,98118,47.5525,-122.269,1370,5100,475000,True,True,00s
4392,3,2.0,1.5,0,0,4,7,98117,47.6805,-122.385,1820,5100,660000,True,True,<40s
4393,3,1.0,1.0,0,0,5,6,98107,47.6733,-122.383,1700,5000,551000,True,False,<40s
4394,4,1.75,1.0,0,0,3,7,98030,47.3808,-122.211,1890,9975,249950,True,False,60s
4395,4,3.25,2.0,0,0,3,11,98075,47.5927,-122.064,3240,9791,1150000,True,False,80s
4396,3,1.75,1.0,0,0,3,7,98116,47.5745,-122.396,2040,6000,575000,True,True,50s
4397,4,2.75,1.0,0,4,4,9,98006,47.568,-122.153,3200,13874,1090000,True,True,70s
4398,4,2.5,2.0,0,0,3,7,98065,47.5447,-121.883,2850,6687,515000,True,False,00s
4399,3,1.5,1.0,0,0,3,7,98168,47.4696,-122.298,1510,9072,235000,True,False,50s
4400,3,1.0,1.5,0,0,3,8,98102,47.6429,-122.327,1380,1249,796000,True,False,<40s
4401,2,1.5,1.0,0,0,3,7,98103,47.6911,-122.348,1450,5100,450000,False,True,80s
4402,4,3.0,1.0,0,4,5,11,98116,47.5811,-122.4,2490,8858,2050000,True,True,70s
4403,4,2.5,2.0,0,0,3,7,98042,47.3531,-122.143,1760,7417,270000,True,False,90s
4404,3,3.0,2.0,1,4,3,10,98116,47.5596,-122.403,2580,12119,1710000,True,False,90s
4405,3,1.0,1.5,0,0,5,7,98126,47.5704,-122.376,1680,4467,565000,True,False,<40s
4406,1,2.5,2.0,0,0,3,7,98103,47.6529,-122.339,1860,3420,680000,True,True,<40s
4407,5,5.75,2.0,0,0,3,13,98039,47.6289,-122.233,3560,24345,5570000,True,True,00s
4408,4,2.5,2.0,0,0,4,10,98077,47.7437,-122.035,3210,35991,864500,True,False,90s
4409,4,2.25,1.0,0,0,4,9,98177,47.7027,-122.378,2610,10902,1150000,True,True,50s
4410,3,2.25,2.0,0,0,3,7,98188,47.4605,-122.277,2010,10800,335000,True,False,90s
4411,4,3.25,2.0,0,0,3,10,98075,47.567,-122.033,3639,15090,911000,True,False,90s
4412,2,1.0,1.0,0,0,3,7,98116,47.5736,-122.393,1310,6625,425000,True,True,40s
4413,3,1.0,1.0,0,0,3,7,98058,47.4303,-122.067,2000,81021,299950,True,False,40s
4414,4,2.5,2.0,0,0,3,10,98074,47.6216,-122.015,3040,49658,864000,True,False,90s
4415,2,1.0,1.0,0,0,3,7,98199,47.6482,-122.393,1770,6000,425000,True,False,<40s
4416,4,1.5,1.5,0,0,4,7,98059,47.4612,-122.069,1880,14880,374950,True,False,60s
4417,3,2.25,1.0,0,0,4,8,98032,47.3739,-122.29,1930,7630,247000,True,True,60s
4418,3,1.0,1.0,0,0,3,8,98118,47.5507,-122.261,1760,8280,475000,True,False,50s
4419,3,2.5,2.0,0,0,3,7,98092,47.3361,-122.175,2710,5470,275000,True,False,00s
4420,2,1.0,1.0,0,0,3,6,98077,47.7617,-122.061,2330,104108,355000,True,False,40s
4421,4,1.75,1.0,0,0,3,7,98042,47.3775,-122.165,2100,10185,285000,True,True,50s
4422,3,2.75,1.5,1,4,3,9,98146,47.4857,-122.361,2630,28188,1340000,True,True,60s
4423,2,1.0,1.0,0,0,3,7,98019,47.7728,-121.9,1790,20009,325000,True,True,70s
4424,5,3.5,2.0,0,0,4,11,98004,47.644,-122.185,4320,44584,1670000,False,False,90s
4425,3,2.5,1.0,0,3,4,7,98198,47.397,-122.321,2470,10664,402000,True,True,50s
4426,3,3.0,1.0,0,0,3,10,98117,47.6956,-122.392,2320,12000,1100000,True,True,90s
4427,4,1.75,1.0,0,0,4,7,98028,47.7396,-122.256,2190,9225,375000,False,True,50s
4428,5,2.75,1.0,0,0,3,7,98028,47.7618,-122.253,2210,11620,396000,True,True,50s
4429,4,2.75,1.0,0,0,4,8,98058,47.4612,-122.147,1900,10500,320000,True,True,80s
4430,3,2.5,2.0,0,0,3,8,98053,47.688,-122.038,2330,4715,610000,True,False,00s
4431,3,1.5,1.0,0,0,5,7,98058,47.4553,-122.174,1540,7624,249950,True,False,60s
4432,4,3.5,2.0,0,0,3,9,98092,47.3087,-122.088,2400,50543,675000,True,False,90s
4433,2,2.0,1.0,0,0,4,6,98126,47.5461,-122.377,1300,7770,448000,True,True,<40s
4434,3,1.0,2.0,0,0,3,7,98119,47.6345,-122.366,2510,4800,819000,True,False,<40s
4435,3,2.5,1.0,0,4,3,10,98177,47.7588,-122.376,2920,20000,1250000,True,True,80s
4436,4,2.5,2.0,0,0,3,8,98030,47.3582,-122.191,1930,6035,225000,True,False,90s
4437,2,3.0,1.0,0,0,3,8,98014,47.6955,-121.861,1620,40946,790000,True,False,00s
4438,4,2.5,2.0,0,0,3,8,98136,47.5536,-122.383,2120,6000,685000,True,True,90s
4439,3,3.25,2.0,0,0,3,9,98074,47.6321,-122.064,3420,8405,812000,True,False,00s
4440,2,2.5,1.0,0,0,3,8,98053,47.7196,-122.02,2300,6400,705000,False,False,00s
4441,4,3.0,2.0,0,0,3,8,98030,47.3627,-122.199,1943,6434,360000,True,False,00s
4442,1,1.5,3.0,0,0,3,8,98107,47.6715,-122.382,1290,1189,344000,True,False,00s
4443,4,1.5,2.0,0,0,3,9,98112,47.6188,-122.285,3150,8220,825000,True,False,<40s
4444,3,1.0,1.0,0,0,4,7,98115,47.6929,-122.287,1550,6120,476500,True,True,40s
4445,2,1.0,1.0,0,0,5,7,98126,47.5314,-122.378,1760,4488,379500,True,False,40s
4446,3,1.75,1.0,0,0,3,8,98072,47.7651,-122.166,2110,16980,620000,True,False,70s
4447,3,3.25,2.0,0,0,3,8,98146,47.5053,-122.377,1880,7529,477590,True,True,90s
4448,3,1.0,1.0,0,0,4,7,98117,47.697,-122.365,1600,5042,490000,True,True,40s
4449,3,1.5,1.5,0,0,4,7,98117,47.679,-122.373,1500,5000,470000,False,True,<40s
4450,3,2.25,2.0,0,0,3,8,98112,47.6198,-122.299,1620,1231,500000,True,True,00s
4451,3,1.0,1.0,0,0,3,7,98155,47.7367,-122.295,1160,7573,370000,True,False,80s
4452,2,1.5,1.0,0,0,3,7,98112,47.6371,-122.279,1480,3080,790000,True,True,<40s
4453,4,2.5,2.0,0,0,3,8,98005,47.6075,-122.154,2230,19856,725000,True,False,80s
4454,4,2.75,2.0,0,0,3,9,98102,47.6245,-122.327,1260,2178,840000,True,True,<40s
4455,3,1.0,1.0,0,0,4,7,98166,47.4465,-122.354,2220,16533,390000,True,False,50s
4456,3,2.25,1.0,0,0,4,7,98155,47.7574,-122.279,1870,14092,507000,True,True,50s
4457,3,1.75,1.0,0,0,4,6,98118,47.5305,-122.277,1140,5512,263500,True,True,50s
4458,3,2.5,2.0,0,0,3,8,98106,47.5357,-122.365,1320,2206,369000,False,True,00s
4459,3,2.5,2.0,0,0,3,9,98055,47.4472,-122.207,3040,5442,500000,False,False,00s
4460,2,1.0,1.0,0,0,4,7,98117,47.6814,-122.399,1810,4301,570000,True,False,<40s
4461,4,3.0,1.0,0,0,3,8,98092,47.3275,-122.171,1940,7145,284000,True,True,90s
4462,2,1.0,1.0,0,0,3,7,98117,47.687,-122.381,1500,4046,415000,True,False,40s
4463,3,1.0,1.5,0,0,3,6,98118,47.5525,-122.277,980,3090,197500,False,False,<40s
4464,4,3.75,2.0,0,1,3,9,98125,47.7211,-122.283,2880,9900,925000,True,True,60s
4465,3,2.0,1.0,0,0,3,7,98118,47.5565,-122.275,1510,4281,468000,True,True,50s
4466,3,1.0,1.5,0,0,5,6,98125,47.7232,-122.289,1340,5001,355000,True,True,<40s
4467,4,1.75,1.0,0,0,4,7,98199,47.6536,-122.41,1540,6000,639000,True,True,<40s
4468,3,2.5,2.0,0,0,3,11,98074,47.6396,-122.054,2820,12600,720000,False,False,90s
4469,3,1.75,1.0,0,0,5,6,98155,47.7505,-122.317,1060,6628,381000,True,True,40s
4470,3,4.0,2.0,0,0,5,11,98052,47.7167,-122.109,3630,35425,1050000,True,False,80s
4471,3,3.0,2.0,0,0,3,9,98029,47.5533,-121.995,2710,3640,670000,True,False,00s
4472,3,1.0,1.0,0,0,3,7,98133,47.7099,-122.35,1080,5925,400000,True,False,40s
4473,4,3.5,2.0,0,0,3,11,98077,47.7196,-122.048,3770,40899,910000,True,False,80s
4474,3,1.0,1.0,0,0,3,6,98034,47.7254,-122.175,1590,8250,294000,True,False,<40s
4475,3,1.75,1.0,0,0,2,7,98058,47.4349,-122.168,1770,8374,315001,True,False,60s
4476,3,2.0,1.0,0,0,5,7,98059,47.4898,-122.133,1450,10723,360000,True,False,50s
4477,3,2.0,2.0,0,0,4,7,98122,47.6029,-122.302,1750,4000,520000,True,False,<40s
4478,3,1.0,1.0,0,0,4,6,98117,47.6889,-122.362,1340,3980,474000,True,True,40s
4479,4,2.5,2.0,0,0,3,7,98053,47.6802,-122.034,2600,5000,702000,True,False,00s
4480,4,3.5,2.0,0,0,3,9,98038,47.4028,-122.002,2400,55657,728000,True,False,00s
4481,4,2.5,2.0,0,0,3,8,98055,47.4318,-122.19,2820,7284,308000,True,False,90s
4482,5,4.0,3.0,1,4,3,10,98075,47.5682,-122.059,2710,4443,2000000,True,False,00s
4483,3,2.5,2.0,0,0,3,8,98092,47.2643,-122.22,2160,7917,340000,True,False,80s
4484,2,1.75,1.0,0,0,4,6,98065,47.5231,-121.82,1500,7200,306500,True,False,40s
4485,3,2.0,1.5,0,0,4,7,98119,47.6367,-122.364,1250,3600,716000,True,False,<40s
4486,4,3.0,2.0,0,0,2,10,98034,47.7154,-122.161,2010,7332,950000,True,True,80s
4487,5,3.0,2.0,0,0,3,7,98053,47.6833,-122.04,3425,6591,673200,True,False,00s
4488,4,2.25,1.0,0,0,3,7,98115,47.6909,-122.301,1980,6000,564500,True,True,60s
4489,4,1.75,1.0,0,0,4,8,98056,47.5172,-122.17,2000,12988,393000,True,False,70s
4490,5,1.75,1.0,0,0,3,5,98014,47.6499,-121.908,1200,7500,425000,True,False,<40s
4491,3,1.0,1.0,0,0,3,7,98168,47.4771,-122.322,1120,21214,150000,True,False,70s
4492,4,2.25,1.0,0,0,3,8,98042,47.3394,-122.091,1620,38400,327000,False,True,70s
4493,4,2.5,2.0,0,0,3,9,98042,47.3645,-122.126,2980,8102,444900,True,False,90s
4494,4,2.5,2.0,0,0,3,8,98023,47.3045,-122.391,2370,15440,305000,True,False,90s
4495,3,3.25,3.0,0,0,3,8,98107,47.6718,-122.388,1800,2678,469000,True,False,00s
4496,3,1.75,1.0,0,0,5,8,98006,47.5569,-122.176,2150,9428,525000,True,False,60s
4497,3,2.5,1.0,0,0,3,7,98030,47.3741,-122.218,1530,11761,330000,True,True,70s
4498,4,1.0,1.0,0,0,4,7,98105,47.6644,-122.324,1340,4080,618000,True,False,<40s
4499,4,2.5,1.0,0,0,3,8,98023,47.3088,-122.341,2350,7768,295500,True,True,80s
4500,3,2.0,2.0,0,0,5,7,98070,47.4469,-122.455,1640,21780,567035,True,False,<40s
4501,4,2.25,1.0,0,0,3,8,98027,47.4688,-122.009,2500,35580,518000,True,True,70s
4502,2,1.0,1.0,0,0,3,7,98045,47.4461,-121.769,1520,9600,303000,True,False,70s
4503,4,2.5,2.0,0,0,3,7,98031,47.4042,-122.213,2641,8535,300000,True,False,90s
4504,3,1.5,1.0,0,0,4,7,98007,47.601,-122.134,2000,7520,413107,True,False,50s
4505,3,1.0,1.5,0,0,5,6,98103,47.682,-122.348,1350,3090,400000,False,False,<40s
4506,3,1.0,1.0,0,0,4,7,98136,47.5317,-122.387,1560,6369,535000,True,False,40s
4507,4,2.0,1.0,0,0,5,7,98107,47.6648,-122.363,1680,3340,555000,False,True,<40s
4508,3,2.5,2.0,0,0,3,8,98042,47.3861,-122.096,2550,4835,312000,True,False,00s
4509,3,2.25,1.5,0,0,5,8,98122,47.6063,-122.292,1800,3300,785200,True,True,<40s
4510,4,2.0,1.0,0,2,3,7,98033,47.6891,-122.208,2040,8504,749000,False,True,50s
4511,3,1.5,1.0,0,0,3,7,98146,47.4973,-122.347,1000,8254,285000,True,True,50s
4512,4,2.5,2.0,0,0,3,7,98065,47.5406,-121.889,2440,5762,425000,False,False,00s
4513,3,2.0,1.0,0,0,3,8,98155,47.7675,-122.307,1900,12123,360000,True,True,50s
4514,3,1.0,1.0,0,0,4,7,98106,47.5168,-122.351,1230,6615,260000,True,False,50s
4515,3,2.0,1.0,0,0,3,7,98106,47.5299,-122.344,1840,7620,369000,True,True,50s
4516,4,2.5,1.0,0,0,4,8,98023,47.3187,-122.367,1950,13801,275000,True,True,70s
4517,3,2.25,3.0,0,0,3,8,98103,47.6916,-122.341,1430,1383,407000,False,False,00s
4518,2,1.75,1.0,0,0,3,8,98117,47.6839,-122.376,1330,5074,575000,True,True,40s
4519,3,1.5,2.0,0,3,4,8,98119,47.6411,-122.371,2320,4572,1240000,True,False,<40s
4520,2,2.5,1.0,0,1,4,8,98199,47.6384,-122.404,2520,5303,875000,True,True,<40s
4521,4,1.5,1.0,0,0,4,7,98056,47.5059,-122.193,1800,7350,320000,True,True,60s
4522,3,1.5,1.0,0,0,4,7,98004,47.6158,-122.213,3260,10020,810000,True,False,50s
4523,3,1.75,1.0,0,0,4,7,98038,47.3655,-122.048,1590,7620,274000,False,True,80s
4524,4,1.75,1.0,0,0,3,7,98030,47.3732,-122.217,1590,8300,239900,True,True,50s
4525,4,1.5,1.0,0,0,3,7,98125,47.7314,-122.3,1530,7884,450000,True,True,50s
4526,4,2.0,1.0,0,0,3,6,98001,47.2718,-122.265,1930,28800,263400,True,True,50s
4527,3,1.0,1.0,0,0,3,6,98178,47.4973,-122.256,1360,6052,265000,False,False,50s
4528,4,3.0,1.0,0,2,3,7,98118,47.512,-122.249,2500,6250,418000,True,True,50s
4529,3,2.0,2.0,0,0,3,8,98028,47.7633,-122.262,1600,9163,390000,True,False,00s
4530,3,2.0,1.0,0,0,3,7,98106,47.5662,-122.364,1000,5000,430000,True,True,<40s
4531,3,2.25,2.5,0,2,4,8,98052,47.6485,-122.121,2640,14284,1440000,True,False,80s
4532,2,1.75,1.0,0,0,4,7,98022,47.2631,-122.019,2180,48351,297000,True,False,90s
4533,4,2.25,2.0,0,1,3,8,98177,47.7764,-122.386,2220,9100,650000,True,True,80s
4534,2,1.0,1.0,0,0,3,6,98178,47.5054,-122.261,1250,7925,195000,True,False,40s
4535,3,3.5,2.0,0,0,3,9,98058,47.4316,-122.075,2250,130680,554000,True,True,90s
4536,3,2.0,2.0,0,0,4,7,98070,47.3627,-122.496,1870,273992,550000,True,False,90s
4537,3,1.75,1.5,0,0,5,7,98115,47.6846,-122.294,1760,5100,700000,True,False,50s
4538,4,1.0,1.5,0,0,3,5,98065,47.5163,-121.829,1400,45175,300000,True,False,40s
4539,2,1.0,1.5,0,0,5,6,98155,47.7352,-122.295,1310,8504,315000,True,False,50s
4540,3,1.0,1.0,0,0,3,7,98105,47.6627,-122.276,1790,5250,603000,False,True,40s
4541,2,1.0,1.0,0,2,4,7,98119,47.6403,-122.372,2000,4000,530000,True,False,<40s
4542,3,1.75,1.0,0,0,3,7,98052,47.6991,-122.13,1740,7280,397500,True,False,60s
4543,3,1.0,1.5,0,0,4,6,98055,47.4917,-122.206,1240,5250,221000,False,False,<40s
4544,4,2.25,1.0,0,0,3,7,98072,47.7354,-122.174,1820,7700,466000,True,True,70s
4545,3,1.0,2.0,0,0,5,7,98022,47.2053,-121.993,1710,10825,197500,True,False,<40s
4546,3,3.0,2.0,0,0,3,7,98118,47.5325,-122.282,1450,1461,280000,True,True,00s
4547,2,1.5,1.0,0,0,4,6,98116,47.5752,-122.388,1240,4336,412000,False,True,<40s
4548,2,1.0,1.0,0,0,4,7,98116,47.5694,-122.395,1240,6731,454000,True,False,40s
4549,4,2.25,1.0,0,0,3,8,98019,47.719,-121.912,1780,59241,540000,True,True,80s
4550,5,1.5,1.5,0,0,4,7,98022,47.2058,-121.997,1620,6875,250000,True,True,<40s
4551,5,2.25,1.0,0,0,3,9,98005,47.6435,-122.154,3160,35037,900000,True,False,60s
4552,5,1.75,1.0,0,0,3,7,98168,47.51,-122.327,2220,8819,245000,True,True,60s
4553,3,1.75,1.0,0,0,3,7,98030,47.3569,-122.175,1520,7582,290000,True,True,80s
4554,2,1.0,1.0,0,0,3,6,98168,47.507,-122.302,2240,8723,160000,True,False,<40s
4555,2,1.5,1.5,0,4,3,8,98116,47.5892,-122.383,2970,5150,1260000,True,True,<40s
4556,2,1.0,1.0,0,0,3,7,98125,47.7028,-122.321,1540,5279,325000,True,True,<40s
4557,2,1.0,1.0,0,0,4,5,98188,47.4521,-122.283,1700,11520,185000,True,False,40s
4558,3,2.0,1.0,0,0,3,7,98107,47.6667,-122.361,1700,5000,477000,True,True,<40s
4559,2,1.0,1.0,0,0,2,6,98166,47.467,-122.349,1300,7641,100000,True,False,40s
4560,4,2.5,1.0,0,0,3,8,98003,47.341,-122.318,2290,8985,345000,True,True,80s
4561,4,2.25,1.0,0,1,4,7,98166,47.4278,-122.343,2510,15256,530000,True,True,60s
4562,3,1.0,1.0,0,0,4,6,98168,47.4864,-122.317,1210,7156,203000,True,False,50s
4563,4,2.5,2.0,0,0,3,7,98053,47.6811,-122.035,2410,5000,599000,True,False,00s
4564,4,1.0,1.5,0,0,3,7,98144,47.5822,-122.295,1630,6000,370000,True,False,<40s
4565,3,1.0,1.0,0,0,4,6,98198,47.4204,-122.316,1240,8000,140000,False,True,50s
4566,3,1.0,2.0,0,0,3,8,98136,47.5349,-122.384,1440,5100,500000,True,False,<40s
4567,3,1.75,1.0,0,2,4,7,98144,47.5768,-122.307,1360,4000,527200,True,True,<40s
4568,5,2.75,1.0,0,0,5,8,98146,47.5052,-122.372,2190,7600,549900,True,True,70s
4569,4,2.5,2.0,0,0,3,9,98052,47.7065,-122.109,2460,4676,760000,True,False,00s
4570,2,1.0,1.0,0,0,4,7,98118,47.5269,-122.264,1520,5000,319000,True,False,50s
4571,3,2.5,2.0,0,0,3,8,98030,47.3805,-122.208,2260,10416,362300,True,False,90s
4572,3,2.5,1.0,0,3,4,7,98198,47.3459,-122.326,1550,4505,421000,True,True,70s
4573,3,1.0,1.5,0,0,4,7,98117,47.6846,-122.386,1520,4000,690000,True,False,40s
4574,3,2.5,1.0,0,0,5,8,98027,47.5241,-122.039,1400,14849,640000,True,True,50s
4575,4,1.75,1.0,0,0,3,7,98002,47.2802,-122.211,1540,7645,238000,True,True,70s
4576,3,3.0,2.0,0,2,3,10,98070,47.4036,-122.462,2930,26136,789000,True,False,90s
4577,6,4.0,2.0,0,2,3,10,98040,47.5696,-122.213,4190,12632,1050000,True,True,60s
4578,3,2.5,2.0,0,0,3,7,98042,47.3663,-122.114,2250,4488,302500,True,False,00s
4579,4,1.75,1.0,0,0,3,7,98058,47.4658,-122.184,1910,7700,259950,True,False,60s
4580,3,1.5,1.0,0,0,4,7,98075,47.5829,-122.005,2080,27049,456000,True,False,70s
4581,3,2.5,2.0,0,0,3,7,98052,47.6827,-122.097,1090,3718,369950,True,False,80s
4582,3,1.75,2.0,0,0,4,7,98070,47.3484,-122.505,2114,99316,363750,True,False,80s
4583,3,1.75,1.0,0,2,3,8,98014,47.6624,-121.951,2900,169884,585000,True,False,80s
4584,3,2.5,2.0,0,0,3,7,98023,47.3103,-122.36,1700,6663,268000,True,False,80s
4585,5,2.5,2.0,0,0,4,8,98102,47.6225,-122.318,1340,1224,1200000,True,True,<40s
4586,3,1.0,1.0,0,0,3,6,98118,47.5235,-122.277,1350,7500,345000,True,True,<40s
4587,4,2.5,2.0,0,0,3,9,98155,47.7672,-122.306,1930,15439,539000,True,False,90s
4588,5,3.25,2.0,0,0,3,9,98006,47.5654,-122.115,2960,16500,851000,True,True,80s
4589,3,2.5,2.0,0,2,3,10,98116,47.5709,-122.408,2080,5000,900000,True,True,90s
4590,3,2.5,2.0,0,2,5,8,98117,47.7011,-122.389,1820,5000,850000,True,True,40s
4591,3,1.75,1.0,0,0,4,7,98008,47.6224,-122.116,1500,7700,390000,True,False,60s
4592,3,1.75,1.0,0,0,4,7,98155,47.7451,-122.313,1130,6908,345000,True,True,50s
4593,3,2.5,2.0,0,0,3,8,98029,47.5505,-121.998,1700,3600,534500,False,False,00s
4594,6,5.25,2.0,0,0,3,7,98126,47.5656,-122.372,1450,4600,643500,True,True,70s
4595,3,2.75,1.5,0,0,4,8,98112,47.6345,-122.302,3160,6200,1210000,True,True,<40s
4596,2,1.75,1.0,0,0,4,7,98116,47.5798,-122.383,2250,5382,495000,True,True,<40s
4597,2,1.0,1.0,0,0,3,7,98115,47.6815,-122.291,1760,4120,535000,True,True,40s
4598,4,2.5,2.0,0,0,3,7,98065,47.5305,-121.847,2190,5416,435000,False,False,00s
4599,4,2.0,2.0,0,0,3,7,98166,47.4645,-122.337,1310,7500,305000,True,True,00s
4600,4,2.5,2.0,0,0,3,9,98115,47.6978,-122.284,1700,7488,799000,True,False,00s
4601,4,2.5,2.0,0,0,3,9,98052,47.6895,-122.094,3030,10361,700000,True,False,90s
4602,3,2.25,2.0,0,0,3,8,98107,47.6736,-122.375,1410,1265,467000,True,True,00s
4603,3,1.0,1.0,0,0,3,6,98058,47.4493,-122.173,1270,7615,263000,True,False,50s
4604,4,2.5,2.0,0,0,3,9,98059,47.5352,-122.156,3300,7047,760000,True,True,00s
4605,4,2.5,2.0,0,3,3,8,98022,47.1958,-121.974,1950,4800,293000,True,False,00s
4606,3,2.0,1.0,0,0,3,7,98002,47.2875,-122.218,1650,7929,245000,True,False,80s
4607,2,1.5,1.0,0,0,2,7,98070,47.4444,-122.509,1660,196591,181000,True,False,40s
4608,3,1.0,1.0,0,0,4,7,98056,47.5016,-122.168,1430,14840,240000,True,False,60s
4609,4,2.75,1.0,0,2,4,8,98033,47.6499,-122.199,2500,9009,880000,True,True,70s
4610,3,2.0,1.0,0,0,3,7,98038,47.3679,-122.02,1600,6250,285000,True,False,90s
